sentence,compound,positive,negative,neutral,label,title
Chapter LXVII.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
The Ugliest Man.,-0.5859,0.0,0.655,0.345,negative,Thus Spake Zarathustra: A Book for All and None
Chapter LXVIII.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
The Voluntary Beggar.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Chapter LXIX.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
The Shadow.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Chapter LXX.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Noontide.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Chapter LXXI.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
The Greeting.,0.3818,0.722,0.0,0.278,positive,Thus Spake Zarathustra: A Book for All and None
Chapter LXXII.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
The Supper.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Chapter LXXIII.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
The Higher Man.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Par.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
1.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Chapter LXXIV.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
The Song of Melancholy.,-0.4404,0.0,0.492,0.508,negative,Thus Spake Zarathustra: A Book for All and None
Chapter LXXV.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Science.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Chapter LXXVI.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Among the Daughters of the Desert.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Chapter LXXVII.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
The Awakening.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Chapter LXXVIII.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
The Ass-Festival.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Chapter LXXIX.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
The Drunken Song.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Chapter LXXX.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
The Sign.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
INTRODUCTION BY MRS FORSTER-NIETZSCHE.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
HOW ZARATHUSTRA CAME INTO BEING.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"""Zarathustra"" is my brother's most personal work; it is the history of his most individual experiences, of his friendships, ideals, raptures, bitterest disappointments and sorrows.",-0.5859,0.179,0.262,0.559,negative,Thus Spake Zarathustra: A Book for All and None
"Above it all, however, there soars, transfiguring it, the image of his greatest hopes and remotest aims.",0.7906,0.318,0.0,0.682,positive,Thus Spake Zarathustra: A Book for All and None
My brother had the figure of Zarathustra in his mind from his very earliest youth: he once told me that even as a child he had dreamt of him.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"At different periods in his life, he would call this haunter of his dreams by different names; ""but in the end,"" he declares in a note on the subject, ""I had to do a PERSIAN the honour of identifying him with this creature of my fancy.",0.7845,0.141,0.0,0.859,positive,Thus Spake Zarathustra: A Book for All and None
Persians were the first to take a broad and comprehensive view of history.,0.25,0.154,0.0,0.846,positive,Thus Spake Zarathustra: A Book for All and None
"Every series of evolutions, according to them, was presided over by a prophet; and every prophet had his 'Hazar,'--his dynasty of a thousand years.""",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"All Zarathustra's views, as also his personality, were early conceptions of my brother's mind.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"Whoever reads his posthumously published writings for the years 1869-82 with care, will constantly meet with passages suggestive of Zarathustra's thoughts and doctrines.",0.4939,0.127,0.0,0.873,positive,Thus Spake Zarathustra: A Book for All and None
"For instance, the ideal of the Superman is put forth quite clearly in all his writings during the years 1873-75; and in ""We Philologists"", the following remarkable observations occur:-- ""How can one praise and glorify a nation as a whole?--Even among the Greeks, it was the INDIVIDUALS that counted.""",0.9538,0.292,0.0,0.708,positive,Thus Spake Zarathustra: A Book for All and None
"""The Greeks are interesting and extremely important because they reared such a vast number of great individuals.",0.8479,0.459,0.0,0.541,positive,Thus Spake Zarathustra: A Book for All and None
How was this possible?,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
The question is one which ought to be studied.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"""I am interested only in the relations of a people to the rearing of the individual man, and among the Greeks the conditions were unusually favourable for the development of the individual; not by any means owing to the goodness of the people, but because of the struggles of their evil instincts.",-0.8176,0.064,0.155,0.781,negative,Thus Spake Zarathustra: A Book for All and None
"""WITH THE HELP OF FAVOURABLE MEASURES GREAT INDIVIDUALS MIGHT BE REARED WHO WOULD BE BOTH DIFFERENT FROM AND HIGHER THAN THOSE WHO HERETOFORE HAVE OWED THEIR EXISTENCE TO MERE CHANCE.",0.8316,0.246,0.0,0.754,positive,Thus Spake Zarathustra: A Book for All and None
"Here we may still be hopeful: in the rearing of exceptional men.""",0.5106,0.231,0.0,0.769,positive,Thus Spake Zarathustra: A Book for All and None
"The notion of rearing the Superman is only a new form of an ideal Nietzsche already had in his youth, that ""THE OBJECT OF MANKIND SHOULD LIE IN ITS HIGHEST INDIVIDUALS"" (or, as he writes in ""Schopenhauer as Educator"": ""Mankind ought constantly to be striving to produce great men--this and nothing else is its duty."")",0.8176,0.126,0.0,0.874,positive,Thus Spake Zarathustra: A Book for All and None
But the ideals he most revered in those days are no longer held to be the highest types of men.,0.6474,0.264,0.104,0.632,positive,Thus Spake Zarathustra: A Book for All and None
"No, around this future ideal of a coming humanity--the Superman--the poet spread the veil of becoming.",0.296,0.183,0.118,0.699,positive,Thus Spake Zarathustra: A Book for All and None
Who can tell to what glorious heights man can still ascend?,0.6369,0.296,0.0,0.704,positive,Thus Spake Zarathustra: A Book for All and None
"That is why, after having tested the worth of our noblest ideal--that of the Saviour, in the light of the new valuations, the poet cries with passionate emphasis in ""Zarathustra"": ""Never yet hath there been a Superman.",0.3818,0.129,0.066,0.805,positive,Thus Spake Zarathustra: A Book for All and None
"Naked have I seen both of them, the greatest and the smallest man:-- All-too-similar are they still to each other.",0.6369,0.189,0.0,0.811,positive,Thus Spake Zarathustra: A Book for All and None
"Verily even the greatest found I--all-too-human!""",0.6696,0.473,0.0,0.527,positive,Thus Spake Zarathustra: A Book for All and None
"-- The phrase ""the rearing of the Superman,"" has very often been misunderstood.",-0.3947,0.0,0.182,0.818,negative,Thus Spake Zarathustra: A Book for All and None
"By the word ""rearing,"" in this case, is meant the act of modifying by means of new and higher values--values which, as laws and guides of conduct and opinion, are now to rule over mankind.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"In general the doctrine of the Superman can only be understood correctly in conjunction with other ideas of the author's, such as:--the Order of Rank, the Will to Power, and the Transvaluation of all Values.",0.4019,0.074,0.0,0.926,positive,Thus Spake Zarathustra: A Book for All and None
"He assumes that Christianity, as a product of the resentment of the botched and the weak, has put in ban all that is beautiful, strong, proud, and powerful, in fact all the qualities resulting from strength, and that, in consequence, all forces which tend to promote or elevate life have been seriously undermined.",0.743,0.257,0.185,0.558,positive,Thus Spake Zarathustra: A Book for All and None
"Now, however, a new table of valuations must be placed over mankind--namely, that of the strong, mighty, and magnificent man, overflowing with life and elevated to his zenith--the Superman, who is now put before us with overpowering passion as the aim of our life, hope, and will.",0.9201,0.238,0.0,0.762,positive,Thus Spake Zarathustra: A Book for All and None
"And just as the old system of valuing, which only extolled the qualities favourable to the weak, the suffering, and the oppressed, has succeeded in producing a weak, suffering, and ""modern"" race, so this new and reversed system of valuing ought to rear a healthy, strong, lively, and courageous type, which would be a glory to life itself.",0.8074,0.291,0.188,0.522,positive,Thus Spake Zarathustra: A Book for All and None
"Stated briefly, the leading principle of this new system of valuing would be: ""All that proceeds from power is good, all that springs from weakness is bad.""",0.3612,0.165,0.087,0.748,positive,Thus Spake Zarathustra: A Book for All and None
"This type must not be regarded as a fanciful figure: it is not a nebulous hope which is to be realised at some indefinitely remote period, thousands of years hence; nor is it a new species (in the Darwinian sense) of which we can know nothing, and which it would therefore be somewhat absurd to strive after.",-0.3412,0.0,0.043,0.957,negative,Thus Spake Zarathustra: A Book for All and None
"But it is meant to be a possibility which men of the present could realise with all their spiritual and physical energies, provided they adopted the new values.",0.7096,0.191,0.0,0.809,positive,Thus Spake Zarathustra: A Book for All and None
"The author of ""Zarathustra"" never lost sight of that egregious example of a transvaluation of all values through Christianity, whereby the whole of the deified mode of life and thought of the Greeks, as well as strong Romedom, was almost annihilated or transvalued in a comparatively short time.",0.8427,0.193,0.0,0.807,positive,Thus Spake Zarathustra: A Book for All and None
"Could not a rejuvenated Graeco-Roman system of valuing (once it had been refined and made more profound by the schooling which two thousand years of Christianity had provided) effect another such revolution within a calculable period of time, until that glorious type of manhood shall finally appear which is to be our new faith and hope, and in the creation of which Zarathustra exhorts us to participate?",0.9246,0.194,0.0,0.806,positive,Thus Spake Zarathustra: A Book for All and None
"In his private notes on the subject the author uses the expression ""Superman"" (always in the singular, by-the-bye), as signifying ""the most thoroughly well-constituted type,"" as opposed to ""modern man""; above all, however, he designates Zarathustra himself as an example of the Superman.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"In ""Ecco Homo"" he is careful to enlighten us concerning the precursors and prerequisites to the advent of this highest type, in referring to a certain passage in the ""Gay Science"":-- ""In order to understand this type, we must first be quite clear in regard to the leading physiological condition on which it depends: this condition is what I call GREAT HEALTHINESS.",0.929,0.211,0.0,0.789,positive,Thus Spake Zarathustra: A Book for All and None
"I know not how to express my meaning more plainly or more personally than I have done already in one of the last chapters (Aphorism 382) of the fifth book of the 'Gaya Scienza'.""",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"""We, the new, the nameless, the hard-to-understand,""--it says there,--""we firstlings of a yet untried future--we require for a new end also a new means, namely, a new healthiness, stronger, sharper, tougher, bolder and merrier than all healthiness hitherto.",0.802,0.235,0.0,0.765,positive,Thus Spake Zarathustra: A Book for All and None
"He whose soul longeth to experience the whole range of hitherto recognised values and desirabilities, and to circumnavigate all the coasts of this ideal 'Mediterranean Sea', who, from the adventures of his most personal experience, wants to know how it feels to be a conqueror, and discoverer of the ideal--as likewise how it is with the artist, the saint, the legislator, the sage, the scholar, the devotee, the prophet, and the godly non-conformist of the old style:--requires one thing above all for that purpose, GREAT HEALTHINESS--such healthiness as one not only possesses, but also constantly acquires and must acquire, because one unceasingly sacrifices it again, and must sacrifice it!--And now, after having been long on the way in this fashion, we Argonauts of the ideal, more courageous perhaps than prudent, and often enough shipwrecked and brought to grief, nevertheless dangerously healthy, always healthy again,--it would seem as if, in recompense for it all, that we have a still undiscovered country before us, the boundaries of which no one has yet seen, a beyond to all countries and corners of the ideal known hitherto, a world so over-rich in the beautiful, the strange, the questionable, the frightful, and the divine, that our curiosity as well as our thirst for possession thereof, have got out of hand--alas!",0.9815,0.182,0.079,0.739,positive,Thus Spake Zarathustra: A Book for All and None
"that nothing will now any longer satisfy us!-- ""How could we still be content with THE MAN OF THE PRESENT DAY after such outlooks, and with such a craving in our conscience and consciousness?",0.5093,0.093,0.0,0.907,positive,Thus Spake Zarathustra: A Book for All and None
"Sad enough; but it is unavoidable that we should look on the worthiest aims and hopes of the man of the present-day with ill-concealed amusement, and perhaps should no longer look at them.",0.4767,0.17,0.119,0.711,positive,Thus Spake Zarathustra: A Book for All and None
"Another ideal runs on before us, a strange, tempting ideal full of danger, to which we should not like to persuade any one, because we do not so readily acknowledge any one's RIGHT THERETO: the ideal of a spirit who plays naively (that is to say involuntarily and from overflowing abundance and power) with everything that has hitherto been called holy, good, intangible, or divine; to whom the loftiest conception which the people have reasonably made their measure of value, would already practically imply danger, ruin, abasement, or at least relaxation, blindness, or temporary self-forgetfulness; the ideal of a humanly superhuman welfare and benevolence, which will often enough appear INHUMAN, for example, when put alongside of all past seriousness on earth, and alongside of all past solemnities in bearing, word, tone, look, morality, and pursuit, as their truest involuntary parody--and WITH which, nevertheless, perhaps THE GREAT SERIOUSNESS only commences, when the proper interrogative mark is set up, the fate of the soul changes, the hour-hand moves, and tragedy begins..."" Although the figure of Zarathustra and a large number of the leading thoughts in this work had appeared much earlier in the dreams and writings of the author, ""Thus Spake Zarathustra"" did not actually come into being until the month of August 1881 in Sils Maria; and it was the idea of the Eternal Recurrence of all things which finally induced my brother to set forth his new views in poetic language.",0.9694,0.162,0.079,0.76,positive,Thus Spake Zarathustra: A Book for All and None
"In regard to his first conception of this idea, his autobiographical sketch, ""Ecce Homo"", written in the autumn of 1888, contains the following passage:-- ""The fundamental idea of my work--namely, the Eternal Recurrence of all things--this highest of all possible formulae of a Yea-saying philosophy, first occurred to me in August 1881.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"I made a note of the thought on a sheet of paper, with the postscript: 6,000 feet beyond men and time!",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"That day I happened to be wandering through the woods alongside of the lake of Silvaplana, and I halted beside a huge, pyramidal and towering rock not far from Surlei.",0.3182,0.081,0.0,0.919,positive,Thus Spake Zarathustra: A Book for All and None
It was then that the thought struck me.,-0.25,0.0,0.222,0.778,negative,Thus Spake Zarathustra: A Book for All and None
"Looking back now, I find that exactly two months previous to this inspiration, I had had an omen of its coming in the form of a sudden and decisive alteration in my tastes--more particularly in music.",0.7096,0.16,0.0,0.84,positive,Thus Spake Zarathustra: A Book for All and None
It would even be possible to consider all 'Zarathustra' as a musical composition.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"At all events, a very necessary condition in its production was a renaissance in myself of the art of hearing.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"In a small mountain resort (Recoaro) near Vicenza, where I spent the spring of 1881, I and my friend and Maestro, Peter Gast--also one who had been born again--discovered that the phoenix music that hovered over us, wore lighter and brighter plumes than it had done theretofore.""",0.7003,0.121,0.0,0.879,positive,Thus Spake Zarathustra: A Book for All and None
"During the month of August 1881 my brother resolved to reveal the teaching of the Eternal Recurrence, in dithyrambic and psalmodic form, through the mouth of Zarathustra.",0.1779,0.061,0.0,0.939,positive,Thus Spake Zarathustra: A Book for All and None
"Among the notes of this period, we found a page on which is written the first definite plan of ""Thus Spake Zarathustra"":-- ""MIDDAY AND ETERNITY.""",0.2732,0.084,0.0,0.916,positive,Thus Spake Zarathustra: A Book for All and None
"""GUIDE-POSTS TO A NEW WAY OF LIVING.""",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"Beneath this is written:-- ""Zarathustra born on lake Urmi; left his home in his thirtieth year, went into the province of Aria, and, during ten years of solitude in the mountains, composed the Zend-Avesta.""",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"""The sun of knowledge stands once more at midday; and the serpent of eternity lies coiled in its light--: It is YOUR time, ye midday brethren.""",-0.4215,0.0,0.101,0.899,negative,Thus Spake Zarathustra: A Book for All and None
"In that summer of 1881, my brother, after many years of steadily declining health, began at last to rally, and it is to this first gush of the recovery of his once splendid bodily condition that we owe not only ""The Gay Science"", which in its mood may be regarded as a prelude to ""Zarathustra"", but also ""Zarathustra"" itself.",0.34,0.04,0.0,0.96,positive,Thus Spake Zarathustra: A Book for All and None
"Just as he was beginning to recuperate his health, however, an unkind destiny brought him a number of most painful personal experiences.",-0.6697,0.052,0.231,0.717,negative,Thus Spake Zarathustra: A Book for All and None
"His friends caused him many disappointments, which were the more bitter to him, inasmuch as he regarded friendship as such a sacred institution; and for the first time in his life he realised the whole horror of that loneliness to which, perhaps, all greatness is condemned.",-0.8588,0.101,0.26,0.639,negative,Thus Spake Zarathustra: A Book for All and None
But to be forsaken is something very different from deliberately choosing blessed loneliness.,0.3919,0.267,0.185,0.549,positive,Thus Spake Zarathustra: A Book for All and None
"How he longed, in those days, for the ideal friend who would thoroughly understand him, to whom he would be able to say all, and whom he imagined he had found at various periods in his life from his earliest youth onwards.",0.765,0.142,0.0,0.858,positive,Thus Spake Zarathustra: A Book for All and None
"Now, however, that the way he had chosen grew ever more perilous and steep, he found nobody who could follow him: he therefore created a perfect friend for himself in the ideal form of a majestic philosopher, and made this creation the preacher of his gospel to the world.",0.9284,0.259,0.0,0.741,positive,Thus Spake Zarathustra: A Book for All and None
"Whether my brother would ever have written ""Thus Spake Zarathustra"" according to the first plan sketched in the summer of 1881, if he had not had the disappointments already referred to, is now an idle question; but perhaps where ""Zarathustra"" is concerned, we may also say with Master Eckhardt: ""The fleetest beast to bear you to perfection is suffering.""",0.7776,0.106,0.0,0.894,positive,Thus Spake Zarathustra: A Book for All and None
"My brother writes as follows about the origin of the first part of ""Zarathustra"":--""In the winter of 1882-83, I was living on the charming little Gulf of Rapallo, not far from Genoa, and between Chiavari and Cape Porto Fino.",0.5859,0.093,0.0,0.907,positive,Thus Spake Zarathustra: A Book for All and None
My health was not very good; the winter was cold and exceptionally rainy; and the small inn in which I lived was so close to the water that at night my sleep would be disturbed if the sea were high.,-0.7018,0.0,0.159,0.841,negative,Thus Spake Zarathustra: A Book for All and None
"These circumstances were surely the very reverse of favourable; and yet in spite of it all, and as if in demonstration of my belief that everything decisive comes to life in spite of every obstacle, it was precisely during this winter and in the midst of these unfavourable circumstances that my 'Zarathustra' originated.",-0.6249,0.099,0.149,0.752,negative,Thus Spake Zarathustra: A Book for All and None
"In the morning I used to start out in a southerly direction up the glorious road to Zoagli, which rises aloft through a forest of pines and gives one a view far out into the sea.",0.6369,0.119,0.0,0.881,positive,Thus Spake Zarathustra: A Book for All and None
"In the afternoon, as often as my health permitted, I walked round the whole bay from Santa Margherita to beyond Porto Fino.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"This spot was all the more interesting to me, inasmuch as it was so dearly loved by the Emperor Frederick III.",0.8954,0.375,0.0,0.625,positive,Thus Spake Zarathustra: A Book for All and None
"In the autumn of 1886 I chanced to be there again when he was revisiting this small, forgotten world of happiness for the last time.",0.4019,0.131,0.069,0.8,positive,Thus Spake Zarathustra: A Book for All and None
"It was on these two roads that all 'Zarathustra' came to me, above all Zarathustra himself as a type;--I ought rather to say that it was on these walks that these ideas waylaid me.""",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"The first part of ""Zarathustra"" was written in about ten days--that is to say, from the beginning to about the middle of February 1883.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"""The last lines were written precisely in the hallowed hour when Richard Wagner gave up the ghost in Venice.""",-0.3182,0.0,0.113,0.887,negative,Thus Spake Zarathustra: A Book for All and None
"With the exception of the ten days occupied in composing the first part of this book, my brother often referred to this winter as the hardest and sickliest he had ever experienced.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"He did not, however, mean thereby that his former disorders were troubling him, but that he was suffering from a severe attack of influenza which he had caught in Santa Margherita, and which tormented him for several weeks after his arrival in Genoa.",-0.9319,0.0,0.269,0.731,negative,Thus Spake Zarathustra: A Book for All and None
"As a matter of fact, however, what he complained of most was his spiritual condition--that indescribable forsakenness--to which he gives such heartrending expression in ""Zarathustra"".",-0.3818,0.043,0.105,0.853,negative,Thus Spake Zarathustra: A Book for All and None
Even the reception which the first part met with at the hands of friends and acquaintances was extremely disheartening: for almost all those to whom he presented copies of the work misunderstood it.,-0.3384,0.08,0.142,0.777,negative,Thus Spake Zarathustra: A Book for All and None
"""I found no one ripe for many of my thoughts; the case of 'Zarathustra' proves that one can speak with the utmost clearness, and yet not be heard by any one.""",-0.296,0.0,0.068,0.932,negative,Thus Spake Zarathustra: A Book for All and None
"My brother was very much discouraged by the feebleness of the response he was given, and as he was striving just then to give up the practice of taking hydrate of chloral--a drug he had begun to take while ill with influenza,--the following spring, spent in Rome, was a somewhat gloomy one for him.",-0.7257,0.0,0.124,0.876,negative,Thus Spake Zarathustra: A Book for All and None
"He writes about it as follows:--""I spent a melancholy spring in Rome, where I only just managed to live,--and this was no easy matter.",-0.2732,0.148,0.188,0.664,negative,Thus Spake Zarathustra: A Book for All and None
"This city, which is absolutely unsuited to the poet-author of 'Zarathustra', and for the choice of which I was not responsible, made me inordinately miserable.",-0.6324,0.0,0.19,0.81,negative,Thus Spake Zarathustra: A Book for All and None
I tried to leave it.,-0.0516,0.0,0.286,0.714,negative,Thus Spake Zarathustra: A Book for All and None
"I wanted to go to Aquila--the opposite of Rome in every respect, and actually founded in a spirit of enmity towards that city (just as I also shall found a city some day), as a memento of an atheist and genuine enemy of the Church--a person very closely related to me,--the great Hohenstaufen, the Emperor Frederick II.",0.6597,0.147,0.058,0.795,positive,Thus Spake Zarathustra: A Book for All and None
But Fate lay behind it all: I had to return again to Rome.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"In the end I was obliged to be satisfied with the Piazza Barberini, after I had exerted myself in vain to find an anti-Christian quarter.",0.0,0.105,0.105,0.789,neutral,Thus Spake Zarathustra: A Book for All and None
"I fear that on one occasion, to avoid bad smells as much as possible, I actually inquired at the Palazzo del Quirinale whether they could not provide a quiet room for a philosopher.",-0.836,0.0,0.255,0.745,negative,Thus Spake Zarathustra: A Book for All and None
"In a chamber high above the Piazza just mentioned, from which one obtained a general view of Rome and could hear the fountains plashing far below, the loneliest of all songs was composed--'The Night-Song'.",-0.5267,0.0,0.099,0.901,negative,Thus Spake Zarathustra: A Book for All and None
"About this time I was obsessed by an unspeakably sad melody, the refrain of which I recognised in the words, 'dead through immortality.'""",-0.8442,0.0,0.336,0.664,negative,Thus Spake Zarathustra: A Book for All and None
"We remained somewhat too long in Rome that spring, and what with the effect of the increasing heat and the discouraging circumstances already described, my brother resolved not to write any more, or in any case, not to proceed with ""Zarathustra"", although I offered to relieve him of all trouble in connection with the proofs and the publisher.",-0.34,0.067,0.089,0.844,negative,Thus Spake Zarathustra: A Book for All and None
"When, however, we returned to Switzerland towards the end of June, and he found himself once more in the familiar and exhilarating air of the mountains, all his joyous creative powers revived, and in a note to me announcing the dispatch of some manuscript, he wrote as follows: ""I have engaged a place here for three months: forsooth, I am the greatest fool to allow my courage to be sapped from me by the climate of Italy.",0.9571,0.24,0.032,0.728,positive,Thus Spake Zarathustra: A Book for All and None
Now and again I am troubled by the thought: WHAT NEXT?,-0.4588,0.0,0.25,0.75,negative,Thus Spake Zarathustra: A Book for All and None
"My 'future' is the darkest thing in the world to me, but as there still remains a great deal for me to do, I suppose I ought rather to think of doing this than of my future, and leave the rest to THEE and the gods.""",0.6428,0.115,0.069,0.815,positive,Thus Spake Zarathustra: A Book for All and None
"The second part of ""Zarathustra"" was written between the 26th of June and the 6th July.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"""This summer, finding myself once more in the sacred place where the first thought of 'Zarathustra' flashed across my mind, I conceived the second part.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Ten days sufficed.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"Neither for the second, the first, nor the third part, have I required a day longer.""",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"He often used to speak of the ecstatic mood in which he wrote ""Zarathustra""; how in his walks over hill and dale the ideas would crowd into his mind, and how he would note them down hastily in a note-book from which he would transcribe them on his return, sometimes working till midnight.",0.5106,0.061,0.0,0.939,positive,Thus Spake Zarathustra: A Book for All and None
"He says in a letter to me: ""You can have no idea of the vehemence of such composition,"" and in ""Ecce Homo"" (autumn 1888) he describes as follows with passionate enthusiasm the incomparable mood in which he created Zarathustra:-- ""--Has any one at the end of the nineteenth century any distinct notion of what poets of a stronger age understood by the word inspiration?",0.9022,0.197,0.03,0.772,positive,Thus Spake Zarathustra: A Book for All and None
"If not, I will describe it.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"If one had the smallest vestige of superstition in one, it would hardly be possible to set aside completely the idea that one is the mere incarnation, mouthpiece or medium of an almighty power.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"The idea of revelation in the sense that something becomes suddenly visible and audible with indescribable certainty and accuracy, which profoundly convulses and upsets one--describes simply the matter of fact.",-0.1027,0.095,0.077,0.828,negative,Thus Spake Zarathustra: A Book for All and None
"One hears--one does not seek; one takes--one does not ask who gives: a thought suddenly flashes up like lightning, it comes with necessity, unhesitatingly--I have never had any choice in the matter.",0.3818,0.11,0.0,0.89,positive,Thus Spake Zarathustra: A Book for All and None
"There is an ecstasy such that the immense strain of it is sometimes relaxed by a flood of tears, along with which one's steps either rush or involuntarily lag, alternately.",0.5574,0.194,0.15,0.656,positive,Thus Spake Zarathustra: A Book for All and None
"There is the feeling that one is completely out of hand, with the very distinct consciousness of an endless number of fine thrills and quiverings to the very toes;--there is a depth of happiness in which the painfullest and gloomiest do not operate as antitheses, but as conditioned, as demanded in the sense of necessary shades of colour in such an overflow of light.",0.4276,0.145,0.061,0.793,positive,Thus Spake Zarathustra: A Book for All and None
"There is an instinct for rhythmic relations which embraces wide areas of forms (length, the need of a wide-embracing rhythm, is almost the measure of the force of an inspiration, a sort of counterpart to its pressure and tension).",0.296,0.084,0.054,0.862,positive,Thus Spake Zarathustra: A Book for All and None
"Everything happens quite involuntarily, as if in a tempestuous outburst of freedom, of absoluteness, of power and divinity.",0.836,0.345,0.0,0.655,positive,Thus Spake Zarathustra: A Book for All and None
"The involuntariness of the figures and similes is the most remarkable thing; one loses all perception of what constitutes the figure and what constitutes the simile; everything seems to present itself as the readiest, the correctest and the simplest means of expression.",0.3804,0.084,0.05,0.866,positive,Thus Spake Zarathustra: A Book for All and None
"It actually seems, to use one of Zarathustra's own phrases, as if all things came unto one, and would fain be similes: 'Here do all things come caressingly to thy talk and flatter thee, for they want to ride upon thy back.",0.1779,0.063,0.0,0.937,positive,Thus Spake Zarathustra: A Book for All and None
On every simile dost thou here ride to every truth.,0.3182,0.204,0.0,0.796,positive,Thus Spake Zarathustra: A Book for All and None
"Here fly open unto thee all being's words and word-cabinets; here all being wanteth to become words, here all becoming wanteth to learn of thee how to talk.'",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
This is MY experience of inspiration.,0.5267,0.405,0.0,0.595,positive,Thus Spake Zarathustra: A Book for All and None
"I do not doubt but that one would have to go back thousands of years in order to find some one who could say to me: It is mine also!--"" In the autumn of 1883 my brother left the Engadine for Germany and stayed there a few weeks.",0.2136,0.039,0.0,0.961,positive,Thus Spake Zarathustra: A Book for All and None
